year,month,SMALL LoAC,ME1 AC2,ME1 AC3,ME1 AC4,SMALL HiAC,ME2 AC1,ME2 AC2,ME2 AC3,ME2 AC4,ME2 AC5,ME3 AC1,ME3 AC2,ME3 AC3,ME3 AC4,ME3 AC5,ME4 AC1,ME4 AC2,ME4 AC3,ME4 AC4,ME4 AC5,BIG LoAC,ME5 AC2,ME5 AC3,ME5 AC4,BIG HiAC,SMALL LoBETA,ME1 BETA2,ME1 BETA3,ME1 BETA4,SMALL HiBETA,ME2 BETA1,ME2 BETA2,ME2 BETA3,ME2 BETA4,ME2 BETA5,ME3 BETA1,ME3 BETA2,ME3 BETA3,ME3 BETA4,ME3 BETA5,ME4 BETA1,ME4 BETA2,ME4 BETA3,ME4 BETA4,ME4 BETA5,BIG LoBETA,ME5 BETA2,ME5 BETA3,ME5 BETA4,BIG HiBETA,SMALL NegNI,SMALL ZeroNI,SMALL LoNI,ME1 NI2,ME1 NI3,ME1 NI4,SMALL HiNI,ME2 NegNI,ME2 ZeroNI,ME2 LoNI,ME2 NI2,ME2 NI3,ME2 NI4,ME2 HiNI,ME3 NegNI,ME3 ZeroNI,ME3 LoNI,ME3 NI2,ME3 NI3,ME3 NI4,ME3 HiNI,ME4 NegNI,ME4 ZeroNI,ME4 LoNI,ME4 NI2,ME4 NI3,ME4 NI4,ME4 HiNI,BIG NegNI,BIG ZeroNI,BIG LoNI,ME5 NI2,ME5 NI3,ME5 NI4,BIG HiNI,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR,SMALL LoVAR,ME1 VAR2,ME1 VAR3,ME1 VAR4,SMALL HiVAR,ME2 VAR1,ME2 VAR2,ME2 VAR3,ME2 VAR4,ME2 VAR5,ME3 VAR1,ME3 VAR2,ME3 VAR3,ME3 VAR4,ME3 VAR5,ME4 VAR1,ME4 VAR2,ME4 VAR3,ME4 VAR4,ME4 VAR5,BIG LoVAR,ME5 VAR2,ME5 VAR3,ME5 VAR4,BIG HiVAR,SMALL LoVAR,ME1 VAR2,ME1 VAR3,ME1 VAR4,SMALL HiVAR,ME2 VAR1,ME2 VAR2,ME2 VAR3,ME2 VAR4,ME2 VAR5,ME3 VAR1,ME3 VAR2,ME3 VAR3,ME3 VAR4,ME3 VAR5,ME4 VAR1,ME4 VAR2,ME4 VAR3,ME4 VAR4,ME4 VAR5,BIG LoVAR,ME5 VAR2,ME5 VAR3,ME5 VAR4,BIG HiVAR
1996,11,0.031836,0.023719,0.019753,0.025826,0.012396,0.019874,0.028751,0.050462,0.017762,0.024872,0.013947,0.0365,0.041899,0.059071,0.054707,0.075762,0.052602,0.052932,0.044601,0.057538,0.086272,0.058522,0.060061,0.088146,0.087861,0.015541,0.035524,0.041723,0.033444,0.022788,0.029072,0.045533,0.031712,0.036359,0.034642,0.028527,0.059759,0.059213,0.072302,0.043379,0.052535,0.049482,0.056534,0.066924,0.066693,0.063761,0.054363,0.072023,0.101813,0.108524,0.036207,0.014899,0.032777,0.040583,0.020923,0.027736,0.015171,0.034632,0.020121,0.031862,0.022035,0.040593,0.046389,0.02495,0.059912,0.053011,0.042341,0.042735,0.041796,0.049846,0.050589,0.058331,0.04205,0.060022,0.044132,0.077483,0.062186,0.060239,0.080118,0.060801,0.071272,0.067415,0.081048,0.078076,0.073599,0.0118,0.0206,0.0252,0.0235,0.0291,0.0192,0.0338,0.0278,0.0379,0.0336,0.0375,0.0315,0.054,0.0535,0.0343,0.0631,0.0716,0.051,0.0471,0.0549,0.1244,0.0715,0.053,0.0804,0.0738,0.0251,0.0244,0.0262,0.0237,0.0474,0.0191,0.0429,0.0516,0.0572,0.0303,0.0367,0.0398,0.044,0.064,0.0872,0.0457,0.0579,0.0386,0.0661,0.0728,0.0337,0.0746,0.0734,0.0677,0.1031,0.047389,0.039724,0.031871,0.027496,-0.000599,0.04072,0.047281,0.034186,0.037098,0.019777,0.040589,0.059842,0.037498,0.046075,0.035571,0.040426,0.063947,0.061559,0.0533,0.059053,0.069037,0.065033,0.089911,0.057977,0.08792,0.048587,0.037275,0.029583,0.030603,-0.002302,0.040442,0.047577,0.036373,0.031901,0.020841,0.043274,0.055746,0.039857,0.051902,0.032933,0.044807,0.058991,0.061118,0.054994,0.059063,0.061317,0.06114,0.0945,0.067218,0.084828
1996,12,0.008736,0.021587,0.018336,0.023319,-0.009318,0.018331,0.027476,0.019276,0.020146,0.027588,-0.005441,0.012862,0.017672,0.00092,0.006101,-0.011625,0.001298,-0.008364,-0.01146,-0.021264,-0.006345,-0.007772,-0.010011,-0.033573,-0.032038,0.014728,0.014724,0.013754,0.017778,0.01072,0.026265,0.032748,0.027819,0.035065,0.023837,0.020655,0.020545,0.006145,-0.01078,0.01141,-0.010332,-0.00061,-0.001308,0.006979,-0.002172,-0.006423,-0.011087,-0.029609,-0.011426,-0.037873,0.014339,0.015713,0.008807,0.025732,0.005664,0.017704,0.004123,0.021368,0.040019,0.025416,0.031271,0.041357,0.025679,0.014539,0.011219,-0.015565,0.030258,0.021737,0.0027,-0.014571,0.008315,-0.00137,0.045346,0.008536,0.002235,0.006191,-0.008207,-0.02,-0.022999,0.025771,-0.02925,-0.014861,0.011986,-0.039947,-0.031624,0.0036,0.0139,0.0132,0.0299,-0.0016,0.0161,0.0346,0.0355,0.0235,0.0196,0.0165,0.0137,0.0106,0.014,0.0158,0.0086,-0.0184,-0.0098,-0.0043,-0.0049,-0.0159,-0.007,-0.0174,-0.0313,-0.012,-0.0032,0.0265,0.0163,0.021,0.0053,0.0233,0.0354,0.0371,0.0344,0.0367,0.0396,0.0025,0.0249,0.0291,0.0172,0.0057,-0.0052,0.004,0.0119,-0.0198,-0.0349,-0.0341,-0.0045,-0.0196,-0.0185,0.02454,0.029733,0.019337,0.01625,-0.017698,0.027175,0.03303,0.038901,0.036715,0.01648,0.015869,0.0253,0.034503,0.014483,-0.002608,0.005442,-0.004556,0.003626,-0.003358,-0.028686,-0.017155,-0.020218,-0.015294,-0.025051,-0.02429,0.023822,0.030153,0.020661,0.014019,-0.015833,0.027366,0.035335,0.035351,0.039676,0.015972,0.016839,0.024258,0.030968,0.015642,-0.002192,0.004819,0.00011,0.003206,-0.015142,-0.024404,-0.011808,-0.015666,-0.021826,-0.027928,-0.02315
1997,1,0.050005,0.039156,0.050554,0.058291,0.062033,0.035453,0.024474,0.039773,0.017721,0.02012,-0.001317,0.007714,0.001012,0.039767,0.039333,0.015767,0.048427,0.014786,0.050926,0.017297,0.040911,0.077513,0.045215,0.086001,0.037848,0.047591,0.036574,0.041213,0.04388,0.058595,0.016124,0.020217,0.021352,0.00542,0.047899,0.026293,0.020522,0.000688,0.023274,0.032836,0.035979,0.016668,0.038003,0.023608,0.053128,0.034814,0.055323,0.058789,0.080617,0.121587,0.052413,0.033199,0.042586,0.058378,0.034792,0.059914,0.059262,0.000637,0.03951,0.018806,0.008676,0.038894,0.048092,0.026018,0.025917,0.047121,0.007463,0.032757,0.01,0.015101,0.026788,0.033743,0.032388,0.0226,-0.003363,0.028449,0.045314,0.03948,0.077317,0.051816,0.042897,0.061837,0.054412,0.070701,0.048423,0.0868,0.0642,0.0491,0.0486,0.0292,0.0306,0.0476,0.0465,0.0365,-0.0003,0.0141,0.026,0.0315,0.017,0.0236,0.058,0.0424,0.0335,0.0003,-0.0075,0.069,0.0626,0.0491,0.0885,0.0224,0.072,0.031,0.037,0.0427,0.0487,0.0188,0.03,0.0027,0.0209,0.0277,0.0396,0.0218,0.0451,0.0046,0.0298,0.0172,0.0235,0.032,0.0196,0.0481,0.0146,0.0579,0.0619,0.0636,0.0869,0.04161,0.041593,0.042306,0.057671,0.071356,0.013849,0.018366,0.018322,0.019416,0.036365,0.016171,0.022398,0.022841,0.014644,0.027173,0.018714,0.018715,0.039591,0.007842,0.045684,0.052022,0.066393,0.066662,0.059723,0.072099,0.043718,0.039344,0.043789,0.057056,0.07102,0.016946,0.008467,0.027375,0.015929,0.036968,0.016702,0.021147,0.013845,0.022621,0.027798,0.016232,0.018341,0.025459,0.027859,0.043858,0.037546,0.050747,0.065237,0.078492,0.071504
1997,2,-0.034869,-0.030722,-0.046163,-0.047241,-0.032574,-0.056466,-0.042564,-0.033207,-0.048562,-0.049808,-0.035084,-0.037968,0.00489,-0.025718,-0.053307,-0.03762,-0.015684,0.011487,-0.014604,-0.008576,0.006625,-0.006929,0.011002,-0.02739,0.015276,0.000556,0.01358,-0.004812,-0.017979,-0.042732,-0.018258,0.003265,0.008435,-0.018281,-0.049794,-0.009142,0.003059,0.000546,-0.001851,-0.044431,0.005452,-0.004148,0.011767,0.000068,-0.01201,-0.001798,0.013489,0.019854,0.012951,-0.038814,0.002652,0.000877,-0.001783,-0.004426,-0.007391,-0.038447,-0.049911,0.013464,-0.016251,-0.009614,-0.015847,-0.005586,-0.057922,-0.062057,0.016936,0.000004,-0.000596,0.005553,-0.021547,-0.0342,-0.061311,0.01022,0.038512,0.033163,0.012402,-0.006739,0.000163,-0.022683,0.013278,-0.025178,0.015936,-0.006762,0.003753,-0.025587,0.02047,-0.0243,-0.0148,0.0118,-0.004,-0.0447,-0.0418,-0.0049,-0.0027,-0.0327,-0.0524,-0.0311,-0.0107,-0.0011,-0.0167,-0.0654,-0.0142,0.0226,-0.0022,0.0083,-0.0497,-0.0075,0.0232,0.0172,0.0168,-0.019,-0.0151,-0.0177,-0.0216,-0.0037,-0.0074,-0.012,-0.0059,0.0114,0.0029,-0.0191,0.0137,0.0108,-0.0033,-0.0159,-0.0094,-0.0206,0.0028,0.0074,0.0099,-0.0101,0.0475,-0.003,0.0275,0.0166,-0.033,0.028404,0.022898,0.00935,-0.017318,-0.055114,0.023139,0.017498,0.017517,-0.015899,-0.072144,0.018641,0.004975,0.016968,-0.023472,-0.08138,0.026044,0.022889,0.006401,0.007954,-0.061995,0.030325,0.012947,0.032866,-0.012123,-0.039906,0.030041,0.02563,0.010784,-0.01716,-0.056239,0.025318,0.020789,0.00983,-0.017271,-0.072137,0.021419,0.009717,0.007893,-0.010382,-0.086551,0.025512,0.022215,0.012764,0.001753,-0.062327,0.011695,0.015181,0.029354,0.027216,-0.050944
1997,3,-0.050734,-0.048202,-0.056567,-0.051111,-0.063067,-0.070084,-0.0492,-0.04272,-0.051169,-0.047612,-0.031435,-0.033529,-0.047584,-0.042461,-0.053486,-0.050438,-0.046497,-0.032587,-0.043797,-0.033853,-0.048146,-0.021494,-0.029362,-0.045041,-0.052604,-0.024946,-0.013909,-0.036311,-0.029442,-0.063211,-0.038624,-0.016712,-0.020868,-0.024069,-0.088047,-0.020095,-0.035768,-0.020371,-0.041928,-0.074695,-0.028768,-0.017886,-0.040281,-0.046886,-0.07532,-0.009223,-0.051151,-0.036457,-0.060145,-0.071405,-0.015825,-0.019408,-0.02456,-0.02801,-0.040703,-0.061994,-0.082066,-0.021475,-0.02569,-0.018608,-0.010468,-0.055368,-0.058151,-0.090813,-0.036017,-0.035353,-0.032052,-0.022859,-0.035707,-0.065279,-0.063313,-0.029208,-0.029086,-0.024919,-0.049276,-0.050445,-0.07514,-0.056082,-0.049061,0.031678,-0.030123,-0.02831,-0.045436,-0.055664,-0.066664,-0.0798,-0.0523,-0.0363,-0.0264,-0.0596,-0.0642,-0.0529,-0.0421,-0.0486,-0.0558,-0.0621,-0.0602,-0.0318,-0.0536,-0.0556,-0.0387,-0.0441,-0.0242,-0.0418,-0.0648,-0.0326,-0.0159,-0.0488,-0.0559,-0.0579,-0.0575,-0.0353,-0.0097,-0.0265,-0.0419,-0.0443,-0.024,-0.0409,-0.0255,-0.0522,-0.0384,-0.0297,-0.0198,-0.0349,-0.0649,-0.0209,-0.0324,-0.0262,-0.0192,-0.0569,0.0204,-0.0438,-0.0363,-0.0493,-0.0485,-0.011018,-0.017572,-0.020897,-0.052682,-0.089655,-0.025872,-0.008724,-0.027363,-0.050537,-0.083865,-0.010499,-0.037899,-0.036715,-0.049051,-0.088291,-0.025115,-0.030354,-0.036037,-0.035725,-0.070891,-0.030194,-0.035682,-0.053395,-0.045721,-0.05326,-0.011892,-0.01211,-0.024092,-0.055374,-0.08956,-0.023371,-0.011915,-0.025357,-0.054662,-0.083675,-0.0141,-0.033524,-0.038614,-0.04174,-0.091669,-0.022079,-0.028621,-0.044722,-0.024144,-0.076146,-0.008732,-0.018778,-0.046616,-0.06863,-0.046488
1997,4,-0.035897,-0.039491,-0.030171,-0.04804,-0.04262,-0.028986,-0.00025,-0.001726,-0.019828,-0.004885,-0.004689,-0.001408,0.014579,0.033623,0.020015,0.013654,0.021992,0.013296,0.021197,0.000816,0.022629,0.067466,0.045007,0.080409,0.01459,-0.016056,-0.021463,-0.038189,-0.03274,-0.047977,0.011407,0.007754,0.001755,-0.01138,-0.018104,0.02866,0.020043,0.021865,0.016043,0.021909,0.014948,0.021504,0.029566,0.007592,0.041534,0.03402,0.061282,0.064713,0.078442,0.070749,-0.0144,-0.032089,-0.028822,-0.031851,-0.024092,-0.025088,-0.058559,0.002336,0.005971,0.005464,0.002275,-0.016734,0.00478,-0.033413,0.020624,0.008971,0.021371,0.038607,0.002812,0.032969,0.005358,0.023719,-0.024654,0.01777,0.043145,0.023775,0.028442,0.022822,0.07154,0.038308,0.034504,0.053308,0.085313,0.056624,0.018113,-0.0452,-0.0429,-0.0353,-0.0374,-0.039,-0.0146,-0.0244,-0.0076,-0.0117,-0.0139,-0.0057,0.0349,0.0144,0.0165,-0.0109,0.0262,0.0394,0.0134,0.0078,0.0025,0.062,0.0895,0.068,0.0171,0.0265,-0.0506,-0.0414,-0.0414,-0.0305,-0.0308,-0.0132,-0.0024,-0.0059,-0.0009,0.0011,0.0087,0.0159,0.0258,0.0123,0.0165,-0.0102,0.0072,0.0189,0.0339,0.0144,0.0087,0.0407,0.0515,0.0742,0.0737,-0.014597,-0.006872,-0.019698,-0.0479,-0.058533,0.005866,0.022733,0.004844,-0.012606,-0.040082,0.024215,0.007152,0.032027,0.006921,-0.005121,0.012751,0.018688,0.027143,0.014015,0.011623,0.045337,0.076301,0.055834,0.08019,0.036704,-0.012387,-0.014278,-0.017741,-0.049496,-0.057401,0.005192,0.026005,0.004246,-0.015574,-0.038416,0.021673,0.00167,0.033366,0.015451,-0.008185,0.008149,0.024432,0.027238,0.01455,0.010582,0.017984,0.056251,0.062609,0.065968,0.077712
1997,5,0.106614,0.097557,0.096685,0.135409,0.11792,0.142103,0.104331,0.122722,0.151277,0.150252,0.144393,0.121872,0.085992,0.08901,0.11706,0.088834,0.073712,0.063271,0.085684,0.089324,0.078655,0.04277,0.076816,0.061728,0.053133,0.076251,0.066268,0.094395,0.098177,0.117777,0.103153,0.080849,0.108407,0.115811,0.155342,0.082066,0.087289,0.08607,0.074654,0.143599,0.050752,0.075451,0.07673,0.084126,0.082838,0.059386,0.05731,0.057962,0.065711,0.072695,0.08318,0.083297,0.083265,0.090097,0.092602,0.114191,0.122943,0.103853,0.059868,0.10143,0.116865,0.119424,0.131444,0.15877,0.078705,0.099634,0.095349,0.100388,0.128956,0.089367,0.131836,0.064227,0.063532,0.064712,0.073874,0.077512,0.100738,0.086537,0.054555,0.048426,0.049604,0.057275,0.060408,0.11841,0.066479,0.1359,0.0853,0.0792,0.096,0.1034,0.1988,0.1255,0.1098,0.1211,0.1518,0.1771,0.1023,0.0979,0.0867,0.1109,0.1026,0.0813,0.0478,0.0815,0.0916,0.1239,0.051,0.0659,0.0577,0.06,0.0825,0.1023,0.0913,0.0952,0.1242,0.1186,0.1009,0.1046,0.124,0.1549,0.1072,0.0802,0.0664,0.1083,0.1326,0.0596,0.0548,0.0698,0.0755,0.0895,0.0544,0.0615,0.0587,0.0532,0.0748,0.069596,0.063134,0.075881,0.12555,0.121773,0.067037,0.092646,0.124132,0.126682,0.205676,0.054893,0.084002,0.086903,0.109542,0.165625,0.052324,0.064014,0.066694,0.080942,0.106161,0.06791,0.03895,0.051994,0.049696,0.096819,0.064955,0.066762,0.079571,0.122487,0.125007,0.069098,0.090143,0.114812,0.132418,0.20645,0.054889,0.087125,0.085715,0.108873,0.164544,0.046293,0.068344,0.075931,0.072347,0.106236,0.06529,0.050359,0.054571,0.05616,0.081795
1997,6,0.050618,0.037476,0.073083,0.043017,0.054973,0.04077,0.041684,0.04122,0.03489,0.047171,0.035155,0.038734,0.047404,0.035095,0.043219,0.03745,0.018987,0.032856,0.023373,0.027847,0.031502,0.04616,0.031526,0.043013,0.040948,0.060991,0.048638,0.071788,0.071863,0.05881,0.045939,0.056217,0.049222,0.051214,0.050859,0.043128,0.041096,0.02756,0.066727,0.03844,0.029613,0.044314,0.035907,0.025091,0.028891,0.04067,0.041446,0.059677,0.037225,0.02794,0.072826,0.067123,0.055143,0.073818,0.063962,0.049937,0.049836,0.056963,0.077169,0.063878,0.059599,0.051688,0.04138,0.03665,0.047695,0.053907,0.034865,0.047569,0.042678,0.041413,0.045555,0.034055,0.047545,0.039027,0.038632,0.045183,0.035319,0.014553,0.055087,0.037218,0.032375,0.049829,0.033251,0.022007,0.029105,0.0433,0.0557,0.0571,0.0685,0.0345,0.08,0.0806,0.081,0.0851,0.0572,0.0485,0.0446,0.0625,0.0469,0.0531,0.0456,0.0259,0.0468,0.0433,0.019,0.034,0.0526,0.0513,0.0406,0.021,0.0569,0.0499,0.045,0.0659,0.035,0.0718,0.0491,0.0757,0.0528,0.0558,0.0205,0.0463,0.0495,0.0496,0.0603,0.0447,0.0334,0.0225,0.0368,0.0326,0.065,0.0657,0.0313,0.0539,0.0291,0.082001,0.07227,0.07691,0.054964,0.012276,0.058701,0.077361,0.072978,0.083251,0.069503,0.043114,0.05191,0.068413,0.057029,0.041091,0.0424,0.030829,0.033665,0.045897,0.032096,0.05057,0.058166,0.044695,0.035883,0.026246,0.082642,0.072619,0.069629,0.057146,0.01259,0.064836,0.065397,0.081231,0.077837,0.0703,0.046172,0.045772,0.071516,0.055963,0.041304,0.041114,0.032248,0.029886,0.049546,0.032025,0.045527,0.049211,0.059881,0.034393,0.028793
1997,7,0.071513,0.047693,0.039024,0.055134,0.052364,0.05754,0.056821,0.050191,0.04562,0.059276,0.049778,0.077702,0.047903,0.064644,0.039888,0.073183,0.056339,0.046093,0.073669,0.082943,0.090417,0.086161,0.062518,0.063498,0.087638,0.05158,0.045376,0.064363,0.058586,0.058863,0.036693,0.04281,0.032209,0.060392,0.067739,0.0568,0.053449,0.038927,0.075416,0.064734,0.067899,0.083903,0.073223,0.079677,0.057537,0.090397,0.060621,0.082631,0.080119,0.131173,0.049749,0.06756,0.053163,0.05604,0.070132,0.061136,0.046531,0.045248,0.043217,0.046631,0.060961,0.059797,0.070075,0.041278,0.051635,0.02451,0.053518,0.054755,0.071405,0.062802,0.073366,0.066225,0.049316,0.046038,0.055723,0.102392,0.079187,0.059064,0.070094,0.146681,0.074781,0.09105,0.087189,0.076005,0.104049,0.065,0.06,0.0482,0.0587,0.0407,0.077,0.0768,0.0538,0.044,0.0186,0.1065,0.0809,0.0507,0.0524,0.0266,0.1,0.077,0.0688,0.0708,0.0222,0.1295,0.0804,0.0899,0.0647,0.0707,0.0497,0.0489,0.0425,0.0623,0.0508,0.0516,0.0532,0.0527,0.0691,0.0608,0.0672,0.0502,0.0597,0.0813,0.0678,0.0748,0.0604,0.0647,0.0763,0.1005,0.1025,0.0637,0.0499,0.0748,0.1342,0.050912,0.043566,0.058359,0.067123,0.043729,0.053988,0.054069,0.036437,0.043457,0.05409,0.061647,0.065109,0.033132,0.051314,0.070191,0.049097,0.061828,0.074547,0.05713,0.090071,0.088013,0.055482,0.059299,0.106567,0.126041,0.050032,0.045902,0.055478,0.066685,0.044717,0.046643,0.051207,0.043507,0.042701,0.054659,0.056781,0.060524,0.048929,0.040866,0.071244,0.049976,0.058398,0.077262,0.058314,0.089104,0.060742,0.076465,0.055272,0.08502,0.133252
1997,8,0.062454,0.047908,0.037172,0.051609,0.04306,0.032766,0.040557,0.042512,0.03874,0.019052,0.026555,0.018541,0.024186,0.023646,0.024936,0.002878,0.017113,0.002857,0.006527,0.008479,-0.028866,-0.045693,-0.047998,-0.073957,-0.062642,0.034361,0.038294,0.036199,0.039506,0.061868,0.027113,0.037101,0.025262,0.021493,0.037846,0.024578,0.042953,0.000843,0.005299,0.012829,0.005307,-0.001339,0.002974,-0.005839,0.009124,-0.035831,-0.066062,-0.060244,-0.050426,-0.054091,0.032678,0.06027,0.034693,0.044528,0.049518,0.050458,0.046574,0.01612,0.00731,0.023452,0.045246,0.058773,0.049699,0.01343,0.020803,0.004315,0.01869,0.013306,0.014778,0.019513,0.020992,0.003931,-0.017341,0.004049,-0.00527,0.010745,-0.011301,0.008279,-0.069049,-0.025113,-0.042981,-0.047517,-0.032877,-0.058222,-0.05399,0.0403,0.0374,0.0394,0.0355,0.0502,0.0306,0.0265,0.0305,0.0259,0.0449,0.0091,0.011,0.0065,0.0161,0.0385,0.0135,-0.0088,-0.0036,-0.0126,0.0234,-0.0391,-0.0756,-0.0445,-0.063,-0.0462,0.0639,0.0257,0.0369,0.0326,0.038,0.0517,0.02,0.0346,0.0199,0.0238,0.0429,0.0171,0.0045,-0.0012,0.0118,0.015,-0.0109,-0.0045,0.0093,-0.0073,-0.024,-0.0223,-0.0506,-0.0684,-0.0648,0.037546,0.031212,0.040183,0.038095,0.046898,0.029935,0.016109,0.026401,0.032547,0.038734,0.007971,0.001953,0.028766,0.019091,0.020161,-0.006209,-0.007593,-0.005625,-0.004186,0.018593,-0.075848,-0.06475,-0.053254,-0.052873,-0.031708,0.03775,0.030309,0.039878,0.040103,0.045903,0.029935,0.019153,0.025505,0.032897,0.038074,0.008211,0.00763,0.019193,0.022034,0.020397,-0.005662,-0.009577,0.00559,-0.008361,0.01626,-0.03588,-0.08327,-0.058801,-0.054222,-0.041216
1997,9,0.087278,0.088711,0.094792,0.085364,0.093149,0.050343,0.070246,0.083959,0.076937,0.078695,0.056569,0.05727,0.070659,0.04351,0.078442,0.049188,0.05086,0.045024,0.054873,0.043315,0.049542,0.052846,0.041886,0.038169,0.070013,0.080338,0.08518,0.066382,0.099381,0.105862,0.058709,0.065047,0.072926,0.069164,0.092608,0.058453,0.074519,0.071531,0.061155,0.069265,0.028893,0.052465,0.048691,0.061323,0.089053,0.051304,0.046039,0.056374,0.058908,0.063896,0.090358,0.086852,0.093707,0.076706,0.071223,0.103283,0.10767,0.070198,0.081871,0.064735,0.071217,0.09278,0.072194,0.087313,0.05574,0.07653,0.044024,0.07225,0.073113,0.048296,0.08902,0.053357,0.072187,0.041786,0.063151,0.035129,0.051767,0.067336,0.059135,0.027719,0.052213,0.062918,0.041885,0.049495,0.064031,0.1138,0.107,0.0921,0.0967,0.0824,0.1116,0.0816,0.0848,0.0776,0.0788,0.0896,0.075,0.0719,0.0608,0.0661,0.0633,0.0569,0.0607,0.044,0.0379,0.0598,0.0488,0.0448,0.0513,0.0567,0.108,0.0769,0.0752,0.1034,0.0918,0.0579,0.0853,0.077,0.0964,0.1014,0.0627,0.0612,0.0432,0.0886,0.0783,0.0397,0.0502,0.0531,0.0591,0.0611,0.0452,0.0587,0.0635,0.0584,0.0383,0.078621,0.083323,0.091476,0.101855,0.0988,0.065022,0.080919,0.077685,0.08696,0.093889,0.057932,0.070885,0.08278,0.072656,0.074914,0.052672,0.052155,0.047281,0.060042,0.055397,0.067668,0.059321,0.040667,0.060728,0.034801,0.074748,0.086816,0.091901,0.10397,0.096669,0.063562,0.085808,0.080305,0.080358,0.095127,0.053396,0.070829,0.08728,0.074335,0.074184,0.052017,0.060646,0.047039,0.045301,0.058912,0.051488,0.061005,0.067353,0.055767,0.035191
1997,10,-0.038338,-0.028063,-0.029545,-0.046823,-0.043628,-0.043714,-0.044814,-0.049778,-0.058709,-0.061623,-0.055761,-0.041112,-0.054079,-0.034549,-0.056832,-0.082995,-0.045412,-0.039754,-0.055639,-0.084785,-0.036907,-0.025838,-0.017322,-0.030145,-0.080706,-0.002002,-0.004932,-0.017578,-0.020924,-0.051551,-0.027273,-0.013325,-0.02247,-0.022679,-0.061492,-0.028046,-0.035438,-0.037926,-0.030177,-0.058488,-0.04062,-0.043582,-0.042681,-0.04091,-0.08298,-0.033231,-0.021216,-0.034776,-0.026979,-0.04629,-0.003157,-0.013939,-0.032926,-0.024461,-0.033125,-0.033831,-0.038821,-0.016147,-0.035084,-0.02582,-0.051131,-0.048993,-0.060616,-0.051593,-0.038509,-0.032041,-0.019443,-0.038483,-0.03081,-0.049988,-0.057217,-0.05731,-0.020774,-0.060391,-0.026654,-0.04519,-0.058599,-0.062334,-0.035287,-0.088672,-0.043955,-0.027133,0.004788,-0.019901,-0.017467,-0.0339,-0.0081,-0.0101,-0.0139,-0.0456,-0.0546,-0.0197,-0.0155,-0.0296,-0.0525,-0.0502,-0.0393,-0.0403,-0.0416,-0.0669,-0.0561,-0.0455,-0.0429,-0.0453,-0.038,-0.0454,-0.0546,-0.0272,-0.0095,-0.0298,-0.0169,-0.024,0.0081,-0.0105,-0.0299,-0.0459,-0.0184,-0.0242,-0.0238,-0.0404,-0.0487,-0.0302,-0.0164,-0.015,-0.0691,-0.0583,-0.0334,-0.0345,-0.04,-0.0534,-0.03,-0.0223,-0.0247,-0.015,-0.0689,0.002124,-0.000891,-0.00685,-0.028566,-0.047413,0.001351,-0.003764,-0.024443,-0.029677,-0.065129,0.002748,-0.019898,-0.029033,-0.055236,-0.086474,-0.011008,-0.032699,-0.050729,-0.051949,-0.065981,-0.030497,-0.024683,-0.015122,-0.036412,-0.056926,0.001242,0.002025,-0.008521,-0.028064,-0.047895,0.000649,-0.004855,-0.022702,-0.030715,-0.065398,0.004592,-0.024743,-0.025248,-0.057249,-0.087235,-0.00904,-0.036031,-0.049494,-0.049272,-0.067212,-0.023243,-0.024532,-0.034763,-0.031022,-0.041772
